# orbit data saved at Fri Nov 18 17:20:19 2016
#       zpos [m]                x [mm]                 y [mm]        
  1.47771602000000e+02  -1.72267192965501e+00  -3.80957167588936e+00
  1.47771602000000e+02  -1.72267192965501e+00  -3.80957167588936e+00
  1.47862602000000e+02  -1.71488205971381e+00  -3.73792765737131e+00
  1.47862602000000e+02  -1.71488205971381e+00  -3.73792765737131e+00
  1.47862602000000e+02  -1.71488205971381e+00  -3.73792765737131e+00
  1.47961602000000e+02  -1.70640736604152e+00  -3.65998526359893e+00
  1.48031209000000e+02  -1.70044880036023e+00  -3.60518388780788e+00
  1.48088613000000e+02  -1.69553484767777e+00  -3.55998989617041e+00
  1.48278190000000e+02  -1.67930649411906e+00  -3.41073651047156e+00
  1.48578190000000e+02  -1.65200151870152e+00  -3.20106802618862e+00
  1.48675878000000e+02  -1.64253124689565e+00  -3.14107681169338e+00
  1.48975878000000e+02  -1.61187103490610e+00  -2.98214891595008e+00
  1.49074480000000e+02  -1.60121963996526e+00  -2.93789523438905e+00
  1.49272465000000e+02  -1.57983248324062e+00  -2.84903734972280e+00
  1.49371067000000e+02  -1.56918108829978e+00  -2.80478366816177e+00
  1.49671067000000e+02  -1.53528424036908e+00  -2.69388691549472e+00
  1.49768755000000e+02  -1.52369885403604e+00  -2.66520050535539e+00
  1.50068755000000e+02  -1.48668324235744e+00  -2.60024680665303e+00
  1.50258332000000e+02  -1.46225669768656e+00  -2.57326900129098e+00
  1.50315736000000e+02  -1.45486032908548e+00  -2.56510010981679e+00
  1.50409736000000e+02  -1.44274865309598e+00  -2.55172341483779e+00
  1.50409736000000e+02  -1.44274865309598e+00  -2.55172341483779e+00
  1.50409736000000e+02  -1.44274865309598e+00  -2.55172341483779e+00
  1.50500736000000e+02  -1.43102351995720e+00  -2.53877363565600e+00
  1.50500736000000e+02  -1.43102351995720e+00  -2.53877363565600e+00
  1.50599736000000e+02  -1.41826760588315e+00  -2.52468541434834e+00
  1.50600788000000e+02  -1.41813205819016e+00  -2.52453570920878e+00
  1.50672788000000e+02  -1.40885502977267e+00  -2.51428973007594e+00
  1.50847769000000e+02  -1.38630914491820e+00  -2.48938901237254e+00
  1.51147769000000e+02  -1.34765485984532e+00  -2.44669743265235e+00
  1.51322750000000e+02  -1.32510897499085e+00  -2.42179671494895e+00
  1.51394750000000e+02  -1.31583194657336e+00  -2.41155073581610e+00
  1.51572250000000e+02  -1.29296149457190e+00  -2.38629155114832e+00
  1.51672250000000e+02  -1.28007673288094e+00  -2.37206102457492e+00
  1.51672250000000e+02  -1.28007673288094e+00  -2.37206102457492e+00
  1.51672250000000e+02  -1.28007673288094e+00  -2.37206102457492e+00
  1.51772250000000e+02  -1.26719197118998e+00  -2.35783049800153e+00
  1.52022250000000e+02  -1.23498006696257e+00  -2.32225418156803e+00
  1.52272250000000e+02  -1.12742402210832e+00  -2.42889720997719e+00
  1.52894655000000e+02  -6.77619958441489e-01  -3.05371192665311e+00
  1.53144655000000e+02  -5.55564717725527e-01  -3.02309128935004e+00
  1.53694655000000e+02  -4.07699561714094e-01  -2.33841863087882e+00
  1.53794655000000e+02  -3.80814987893834e-01  -2.21393269297497e+00
  1.53794655000000e+02  -3.80814987893834e-01  -2.21393269297497e+00
  1.53794655000000e+02  -3.80814987893834e-01  -2.21393269297497e+00
  1.53894655000000e+02  -3.53930414073574e-01  -2.08944675507111e+00
  1.53963655000000e+02  -3.35380058137594e-01  -2.00355145791745e+00
  1.54032155000000e+02  -3.16964125070716e-01  -1.91827859045331e+00
  1.54032155000000e+02  -3.16964125070716e-01  -1.91827859045331e+00
  1.54100655000000e+02  -2.98548192003837e-01  -1.83300572298916e+00
  1.54144655000000e+02  -2.86718979522923e-01  -1.77823191031147e+00
  1.54394655000000e+02  -1.95244418004577e-01  -1.61926691127654e+00
  1.54919655000000e+02   4.18948035342297e-02  -1.59499548594283e+00
  1.54919655000000e+02   4.18948035342297e-02  -1.59499548594283e+00
  1.55119655000000e+02   1.32233554596632e-01  -1.58574922867285e+00
  1.55444655000000e+02   2.79034025073036e-01  -1.57072406060912e+00
  1.55694655000000e+02   4.30685384956726e-01  -1.38082490545307e+00
  1.56044155000000e+02   7.05344233876226e-01  -8.76548448349493e-01
  1.56044155000000e+02   7.05344233876226e-01  -8.76548448349493e-01
  1.56393655000000e+02   9.80003082795727e-01  -3.72271991245913e-01
  1.56493655000000e+02   1.05858930566254e+00  -2.27986881917277e-01
  1.56493655000000e+02   1.05858930566254e+00  -2.27986881917277e-01
  1.56493655000000e+02   1.05858930566254e+00  -2.27986881917277e-01
  1.56593655000000e+02   1.13717552852935e+00  -8.37017725886421e-02
  1.56662655000000e+02   1.19140002230745e+00   1.58549528481164e-02
  1.56731155000000e+02   1.24523158497121e+00   1.14690252738232e-01
  1.56731155000000e+02   1.24523158497121e+00   1.14690252738232e-01
  1.56799655000000e+02   1.29906314763498e+00   2.13525552628347e-01
  1.56843655000000e+02   1.33364108569637e+00   2.77011000732946e-01
  1.57093655000000e+02   1.28942217773381e+00   7.10762584275014e-01
  1.57343655000000e+02   1.00713732799074e+00   1.24246635066164e+00
  1.57593655000000e+02   9.13743224597540e-01   1.50184891902987e+00
  1.57713655000000e+02   9.56617693190481e-01   1.48749719194007e+00
  1.57829655000000e+02   9.98063012830324e-01   1.47362385575327e+00
  1.57829655000000e+02   9.98063012830324e-01   1.47362385575327e+00
  1.57903655000000e+02   1.02450226846264e+00   1.46477362404789e+00
  1.57903655000000e+02   1.02450226846264e+00   1.46477362404789e+00
  1.57994655000000e+02   1.05701540714562e+00   1.45389023100480e+00
  1.57994655000000e+02   1.05701540714562e+00   1.45389023100480e+00
  1.58093655000000e+02   1.09238684373479e+00   1.44205005615571e+00
